id,type,properties-name,properties-bounds-0,properties-bounds-1,properties-bounds-2,properties-bounds-3,features-id,features-geometry-type,features-geometry-coordinates-0,features-geometry-coordinates-1,features-type,features-properties-id,features-properties-disbursementAmount,features-properties-title,features-properties-closingDate,features-properties-info,features-properties-commitmentAmount,features-properties-approvalDate,features-properties-locationName,features-properties-status,features-properties-sectors-0,features-properties-sectors-1
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6234,Point,89.86667,27.1,Feature,37399-013,24005077.04,GREEN POWER DEVELOPMENT PROJECT,2014-02-28,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",25280000.0,2009-02-13,Dagana Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6235,Point,90.16667,27.03333,Feature,37399-013,24005077.04,GREEN POWER DEVELOPMENT PROJECT,2014-02-28,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",25280000.0,2009-02-13,Tsirang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6236,Point,90.13333,27.5,Feature,37399-013,24005077.04,GREEN POWER DEVELOPMENT PROJECT,2014-02-28,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",25280000.0,2009-02-13,Wangdue Phodrang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6237,Point,91.61667,26.91667,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Samdrup Jongkhar,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6238,Point,90.98333,26.86667,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Panbang,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6239,Point,91.24836,26.81771,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Nganglam New,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6240,Point,89.55,27.0,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Chhukha Dzongkhag,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6241,Point,89.86667,27.1,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Dagana Dzongkhag,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6242,Point,90.41667,27.03333,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Sarpang Dzongkhag,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6243,Point,91.36667,27.0,Feature,39225-022,31936293.150000002,ROAD NETWORK PROJECT II,2015-06-30,"The Project will upgrade or construct five critical sections (about 180 kilometers [km]) of the southern east-west highway, including (i) Manitar-Raidak, (ii) Raidak-Lhamoizingkha, (iii)…",38760000.0,2009-12-14,Pemagatshel Dzongkhag,Implementation,Transport,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6244,Point,89.64191,27.46609,Feature,38049-013,23420218.890000004,URBAN INFRASTRUCTURE DEVELOPMENT PROJECT,2014-12-31,"The objective of the project is to improve urban infrastructure and urban services management in the two cities Thimphu and Phuentsholing and Dagana Town, which will contribute to increasing the…",24600000.0,2006-10-30,Thimphu,Implementation,Water supply and other urban infrastructure and services,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6245,Point,89.87688,27.07529,Feature,38049-013,23420218.890000004,URBAN INFRASTRUCTURE DEVELOPMENT PROJECT,2014-12-31,"The objective of the project is to improve urban infrastructure and urban services management in the two cities Thimphu and Phuentsholing and Dagana Town, which will contribute to increasing the…",24600000.0,2006-10-30,Daga,Implementation,Water supply and other urban infrastructure and services,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6246,Point,89.39048,26.85892,Feature,38049-013,23420218.890000004,URBAN INFRASTRUCTURE DEVELOPMENT PROJECT,2014-12-31,"The objective of the project is to improve urban infrastructure and urban services management in the two cities Thimphu and Phuentsholing and Dagana Town, which will contribute to increasing the…",24600000.0,2006-10-30,Phuentsholing,Implementation,Water supply and other urban infrastructure and services,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6247,Point,89.55,27.0,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Chhukha Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6248,Point,90.16667,27.03333,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Tsirang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6249,Point,90.41667,27.03333,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Sarpang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6250,Point,91.23333,27.25,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Mongar Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6251,Point,89.08333,27.03333,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Samtse Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6252,Point,91.61667,26.91667,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Samdrup Jongkhar,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6253,Point,90.85,27.08333,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Zhemgang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6254,Point,91.75,27.25,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Trashigang Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6255,Point,89.70886,27.91313,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Gasa,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6256,Point,91.45466,27.58468,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Trashi Yangste,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6257,Point,89.54151,27.08602,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Tsimalakha,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6258,Point,91.18333,27.75,Feature,42252-022,12009564.55,RURAL RENEWABLE ENERGY DEVELOPMENT PROJECT,2015-12-31,"The Rural Renewable Energy Development Project (the Project) will help Bhutan (i) expand rural electrification for all households, and (ii) sustain its operations and energy security, through a mix…",21590000.0,2010-12-13,Lhuentse Dzongkhag,Implementation,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6259,Point,89.86667,27.1,Feature,37399-013,51000000.0,GREEN POWER DEVELOPMENT PROJECT,2013-12-31,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",51000000.0,2009-02-13,Dagana Dzongkhag,Completion,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6260,Point,90.16667,27.03333,Feature,37399-013,51000000.0,GREEN POWER DEVELOPMENT PROJECT,2013-12-31,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",51000000.0,2009-02-13,Tsirang Dzongkhag,Completion,Energy,
BT,FeatureCollection,Bhutan,88.73006677200013,26.69614939400016,92.08877648900014,28.358398930786294,6261,Point,90.13333,27.5,Feature,37399-013,51000000.0,GREEN POWER DEVELOPMENT PROJECT,2013-12-31,"The Green Power Development Project has two components: (i) regional clean power trade, and (ii) renewable energy access for the poor",51000000.0,2009-02-13,Wangdue Phodrang Dzongkhag,Completion,Energy,
