id,type,properties-name,properties-bounds-0,properties-bounds-1,properties-bounds-2,properties-bounds-3,features-id,features-geometry-type,features-geometry-coordinates-0,features-geometry-coordinates-1,features-type,features-properties-id,features-properties-disbursementAmount,features-properties-title,features-properties-closingDate,features-properties-info,features-properties-commitmentAmount,features-properties-approvalDate,features-properties-locationName,features-properties-status,features-properties-sectors-0,features-properties-sectors-1
TH,FeatureCollection,Thailand,97.35140100100008,5.62989003500013,105.65099776200006,20.4450064090001,1909,Point,101.52893,13.77367,Feature,41682-013,50562028.71999999,GREATER MEKONG SUBREGION HIGHWAY EXPANSION PROJECT,2016-12-31,The Greater Mekong Subregion (GMS) Highway Expansion Project will upgrade 178 kilometers (km) of two-lane national highways to four-lane divided highway standard,77100000.0,2010-06-11,Phanom Sarakham,Implementation,Transport,
TH,FeatureCollection,Thailand,97.35140100100008,5.62989003500013,105.65099776200006,20.4450064090001,1910,Point,101.20243,16.75496,Feature,41682-013,50562028.71999999,GREATER MEKONG SUBREGION HIGHWAY EXPANSION PROJECT,2016-12-31,The Greater Mekong Subregion (GMS) Highway Expansion Project will upgrade 178 kilometers (km) of two-lane national highways to four-lane divided highway standard,77100000.0,2010-06-11,Lom Sak,Implementation,Transport,
TH,FeatureCollection,Thailand,97.35140100100008,5.62989003500013,105.65099776200006,20.4450064090001,1911,Point,100.43064,16.82333,Feature,41682-013,50562028.71999999,GREATER MEKONG SUBREGION HIGHWAY EXPANSION PROJECT,2016-12-31,The Greater Mekong Subregion (GMS) Highway Expansion Project will upgrade 178 kilometers (km) of two-lane national highways to four-lane divided highway standard,77100000.0,2010-06-11,Amphoe Wang Thong,Implementation,Transport,
TH,FeatureCollection,Thailand,97.35140100100008,5.62989003500013,105.65099776200006,20.4450064090001,1912,Point,102.09198,13.76833,Feature,41682-013,50562028.71999999,GREATER MEKONG SUBREGION HIGHWAY EXPANSION PROJECT,2016-12-31,The Greater Mekong Subregion (GMS) Highway Expansion Project will upgrade 178 kilometers (km) of two-lane national highways to four-lane divided highway standard,77100000.0,2010-06-11,Sa Kaeo,Implementation,Transport,
TH,FeatureCollection,Thailand,97.35140100100008,5.62989003500013,105.65099776200006,20.4450064090001,1913,Point,101.0,15.5,Feature,41325-013,300000000.0,CAPITAL MARKET DEVELOPMENT PROGRAM,2012-09-30,"The Capital Market Development Program (CMDP) will support the government’s key reform priorities aimed at higher and sustainable investment growth and transformation to a higher income economy,…",300000000.0,2011-02-14,Thailand,Completion,Finance,
